IA_ang,IA_imag,IA_mag,IA_name,IA_real,IB_ang,IB_imag,IB_mag,IB_name,IB_real,IC_ang,IC_imag,IC_mag,IC_name,IC_real,VA_ang,VA_imag,VA_mag,VA_name,VA_real,VB_ang,VB_imag,VB_mag,VB_name,VB_real,VC_ang,VC_imag,VC_mag,VC_name,VC_real,capture_time,crc_ok,dfreq1,dfreq1_name,dst_ip,dst_mac,dst_port,fracsec,frame_number,frame_time,freq1,freq1_name,ip_flags,ip_fragmented,ip_length,ip_version,leap,packet_size,payload_size,ph_encoding,ph_format,pmu_flag,pmu_id,pmu_index,pmu_name,soc,src_ip,src_mac,src_port,stat_data_error,stat_data_sorting,stat_pmu_error,stat_time_sync,stream_id,tcp_ack,tcp_flags,tcp_seq,tcp_window,time,time_base,timequality_mult,timequality_ns,timequality_ver,timestamp,ttl,label
-1.799806890,-551.340609,566.121191,Ia,-128.517453,2.393856166,382.370340,562.325178,Ib,-412.313629,0.301088791,169.099586,570.203250,Ic,544.552179,-1.482857549,-107429.572095,107846.303500,Va,9471.653397,2.702565695,45760.660436,107657.221587,Vb,-97447.623451,0.608184971,61748.537473,108069.347220,Vc,88691.047623,1780886516.1322114,True,-0.001187,ROCOF,10.81.0.175,,61530,2189661,321,1780886516.130558,50.003226,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721005853,254,1780886518.189661,1000000,0,0,False,2026-06-08T02:41:58.189661,128,0
-1.799863691,-551.538366,566.331748,Ia,-128.596581,2.394318995,382.078590,562.176749,Ib,-412.381678,0.301680944,169.461978,570.337751,Ic,544.580378,-1.482387870,-107433.049626,107854.272636,Va,9522.813347,2.703071681,45700.310342,107631.227494,Vb,-97447.230677,0.608488450,61773.278551,108065.547705,Vc,88669.186632,1780886516.1518488,True,-0.002022,ROCOF,10.81.0.175,,61530,2525222,323,1780886516.150602,50.003293,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721005929,254,1780886518.525222,1000000,0,0,False,2026-06-08T02:41:58.525222,128,0
-1.799560038,-551.389406,566.138737,Ia,-128.385329,2.394614793,382.087556,562.369507,Ib,-412.636113,0.301757034,169.449467,570.156231,Ic,544.394164,-1.482015825,-107410.445183,107835.143201,Va,9561.086482,2.703292870,45682.399132,107639.814094,Vb,-97465.111643,0.609009741,61821.124502,108068.400390,Vc,88639.312543,1780886516.171705,True,-0.000651,ROCOF,10.81.0.175,,61530,2860733,325,1780886516.170573,50.002273,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721006005,254,1780886518.860733,1000000,0,0,False,2026-06-08T02:41:58.860733,128,0
-1.799076808,-551.628985,566.321072,Ia,-128.160129,2.394773494,381.953351,562.268352,Ib,-412.622513,0.302337023,169.744415,570.086488,Ic,544.229214,-1.481518293,-107403.290843,107832.749572,Va,9614.312062,2.703791034,45628.724371,107627.747822,Vb,-97476.928622,0.609293968,61851.711703,108077.829225,Vc,88629.469869,1780886516.1915503,True,0.009952,ROCOF,10.81.0.175,,61530,3196277,327,1780886516.190567,50.003391,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721006081,254,1780886519.196277,1000000,0,0,False,2026-06-08T02:41:59.196277,128,0
-1.798885338,-551.499131,566.162583,Ia,-128.018670,2.395443692,381.619042,562.183375,Ib,-412.816005,0.302714368,169.978777,570.183805,Ic,544.258015,-1.481162690,-107413.275857,107846.214309,Va,9653.709670,2.704179083,45597.826677,107644.111286,Vb,-97509.450295,0.609702883,61890.756074,108082.732269,Vc,88608.189957,1780886516.2116237,True,-0.015036,ROCOF,10.81.0.175,,61530,3531838,329,1780886516.210571,50.002650,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721006157,254,1780886519.531838,1000000,0,0,False,2026-06-08T02:41:59.531838,128,0
-1.797908748,-551.889390,566.435081,Ia,-127.541377,2.396337642,381.433243,562.453799,Ib,-413.355727,0.303265999,170.380844,570.524898,Ic,544.489694,-1.480792211,-107390.451993,107826.896120,Va,9691.767001,2.704567746,45549.788614,107620.162406,Vb,-97505.467095,0.610113819,61912.683919,108057.461456,Vc,88562.037839,1780886516.2316232,True,0.018913,ROCOF,10.81.0.175,,61530,3867383,331,1780886516.23057,50.005108,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721006233,254,1780886519.867383,1000000,0,0,False,2026-06-08T02:41:59.867383,128,0
-1.797644197,-551.759332,566.266995,Ia,-127.357566,2.396598968,381.302073,562.419672,Ib,-413.430305,0.303861942,170.654675,570.355705,Ic,544.226619,-1.480203179,-107386.468744,107828.647445,Va,9755.180186,2.705052838,45509.050001,107635.691703,Vb,-97541.624430,0.610569524,61960.718056,108070.860958,Vc,88544.793219,1780886516.2518046,True,0.000157,ROCOF,10.81.0.175,,61530,4202944,333,1780886516.250583,50.003300,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721006309,254,1780886520.202944,1000000,0,0,False,2026-06-08T02:42:00.202944,128,0
-1.797172597,-551.998804,566.451166,Ia,-127.138679,2.396882240,381.278490,562.557695,Ib,-413.639786,0.304311494,170.934739,570.473925,Ic,544.262633,-1.479839681,-107406.211662,107852.040138,Va,9796.339035,2.705443539,45474.098901,107643.176362,Vb,-97566.181367,0.610992492,61984.579512,108047.181149,Vc,88499.182239,1780886516.2720876,True,0.013286,ROCOF,10.81.0.175,,61530,4538471,335,1780886516.270604,50.003608,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721006385,254,1780886520.538471,1000000,0,0,False,2026-06-08T02:42:00.538471,128,0
-1.796480415,-552.288145,566.657878,Ia,-126.802821,2.397279691,380.982597,562.363645,Ib,-413.648559,0.304606324,171.042111,570.296925,Ic,544.043361,-1.479521391,-107398.783774,107847.717780,Va,9830.130939,2.705916123,45423.473067,107632.483751,Vb,-97577.967046,0.611538386,62041.833704,108062.773978,Vc,88478.098931,1780886516.29184,True,-0.001462,ROCOF,10.81.0.175,,61530,4874016,337,1780886516.290581,50.003235,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721006461,254,1780886520.874016,1000000,0,0,False,2026-06-08T02:42:00.874016,128,0
-1.796305707,-552.073709,566.415151,Ia,-126.652055,2.397874061,380.780301,562.428092,Ib,-413.922361,0.305278899,171.422682,570.345835,Ic,543.974848,-1.478999030,-107395.504432,107849.595874,Va,9886.402685,2.706243690,45383.518571,107613.540824,Vb,-97575.665055,0.611853839,62071.082738,108065.109392,Vc,88460.434973,1780886516.3117447,True,0.007117,ROCOF,10.81.0.175,,61530,5209543,339,1780886516.310566,50.003398,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721006537,254,1780886521.209543,1000000,0,0,False,2026-06-08T02:42:01.209543,128,0
-1.795450974,-552.518281,566.760345,Ia,-126.257032,2.398505801,380.727343,562.736428,Ib,-414.389886,0.305793110,171.825340,570.754281,Ic,544.276126,-1.478514329,-107403.062741,107862.011578,Va,9939.600366,2.706758469,45348.898074,107650.609287,Vb,-97632.633496,0.612290887,62120.659549,108084.111394,Vc,88448.848455,1780886516.3317597,True,-0.005313,ROCOF,10.81.0.175,,61530,5545121,341,1780886516.330586,50.004550,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721006613,254,1780886521.545121,1000000,0,0,False,2026-06-08T02:42:01.545121,128,0
-1.794951541,-552.664793,566.846013,Ia,-126.000113,2.399087460,380.575123,562.867878,Ib,-414.708119,0.306327299,172.158692,570.895646,Ic,544.319045,-1.478135729,-107410.325167,107873.092365,Va,9981.287683,2.707219214,45307.625131,107659.438323,Vb,-97661.526534,0.612827830,62170.358042,108087.963179,Vc,88418.631323,1780886516.351851,True,0.007022,ROCOF,10.81.0.175,,61530,5880665,343,1780886516.350587,50.004017,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721006689,254,1780886521.880665,1000000,0,0,False,2026-06-08T02:42:01.880665,128,0
-1.794617999,-552.776392,566.917396,Ia,-125.831614,2.399551164,380.368473,562.846707,Ib,-414.868943,0.306782886,172.450303,571.040168,Ic,544.378331,-1.477656787,-107395.627918,107863.144773,Va,10031.804648,2.707789178,45250.339904,107655.597541,Vb,-97683.849333,0.613214504,62203.809648,108086.689580,Vc,88393.543483,1780886516.371777,True,-0.000061,ROCOF,10.81.0.175,,61530,6216243,345,1780886516.370589,50.003579,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721006765,254,1780886522.216243,1000000,0,0,False,2026-06-08T02:42:02.216243,128,0
-1.794185744,-552.945065,567.034644,Ia,-125.618636,2.399679400,380.199885,562.675944,Ib,-414.791834,0.307290772,172.627499,570.711998,Ic,543.977877,-1.477149231,-107400.689927,107873.357066,Va,10087.267618,2.708287035,45205.162647,107663.840313,Vb,-97713.846414,0.613808464,62250.781586,108077.107225,Vc,88348.748141,1780886516.391672,True,0.007725,ROCOF,10.81.0.175,,61530,6551754,347,1780886516.390582,50.004022,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721006841,254,1780886522.551754,1000000,0,0,False,2026-06-08T02:42:02.551754,128,0
-1.793522205,-552.789648,566.789950,Ia,-125.197658,2.400148693,380.099191,562.815141,Ib,-415.072871,0.307521206,172.796846,570.857359,Ic,544.076625,-1.476716207,-107387.524235,107864.530444,Va,10132.944614,2.708617809,45164.685079,107644.406680,Vb,-97711.153464,0.614146139,62288.119174,108090.136057,Vc,88338.370613,1780886516.4118164,True,-0.005747,ROCOF,10.81.0.175,,61530,6887282,349,1780886516.41058,50.002834,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721006917,254,1780886522.887282,1000000,0,0,False,2026-06-08T02:42:02.887282,128,0
-1.793391043,-552.681975,566.662722,Ia,-125.097064,2.400893767,379.670701,562.638609,Ib,-415.225678,0.308175977,173.110402,570.716742,Ic,543.829374,-1.476206820,-107409.907600,107892.213079,Va,10190.259692,2.709064772,45139.603007,107688.770121,Vb,-97771.608611,0.614759577,62362.711168,108125.529497,Vc,88329.057420,1780886516.4320772,True,-0.005481,ROCOF,10.81.0.175,,61530,7222826,351,1780886516.430572,50.004000,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721006993,254,1780886523.222826,1000000,0,0,False,2026-06-08T02:42:03.222826,128,0
-1.792349706,-552.765263,566.614872,Ia,-124.510954,2.401479115,379.373792,562.558841,Ib,-415.388946,0.308796301,173.382586,570.502424,Ic,543.517704,-1.475694574,-107429.239931,107916.890933,Va,10247.621989,2.709618292,45088.482507,107695.947500,Vb,-97803.097359,0.615283164,62410.370585,108127.989639,Vc,88298.401949,1780886516.4517817,True,0.008244,ROCOF,10.81.0.175,,61530,7558370,353,1780886516.450573,50.004842,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721007069,254,1780886523.55837,1000000,0,0,False,2026-06-08T02:42:03.558370,128,0
-1.792105519,-552.686068,566.502550,Ia,-124.351317,2.401832887,379.200682,562.520076,Ib,-415.494498,0.309476014,173.753403,570.507092,Ic,543.404175,-1.475027321,-107415.889055,107910.371852,Va,10318.678778,2.710157882,45038.511970,107702.666332,Vb,-97833.515599,0.615692500,62442.314268,108120.726253,Vc,88266.918120,1780886516.472054,True,0.004636,ROCOF,10.81.0.175,,61530,7893948,355,1780886516.470586,50.004032,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721007145,254,1780886523.893948,1000000,0,0,False,2026-06-08T02:42:03.893948,128,0
-1.791558702,-552.804327,566.554147,Ia,-124.060378,2.402230222,379.082196,562.589284,Ib,-415.696273,0.309793719,173.944083,570.566289,Ic,543.405324,-1.474488043,-107418.655126,107918.757037,Va,10377.410635,2.710673976,44987.949523,107702.510258,Vb,-97856.604854,0.616272261,62495.938910,108124.984825,Vc,88234.176843,1780886516.4916058,True,0.000616,ROCOF,10.81.0.175,,61530,8229543,357,1780886516.490576,50.004068,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721007221,254,1780886524.229543,1000000,0,0,False,2026-06-08T02:42:04.229543,128,0
-1.791334386,-552.804625,566.525947,Ia,-123.930203,2.403141300,378.666559,562.534693,Ib,-416.001103,0.310191983,174.128630,570.461917,Ic,543.236614,-1.474151522,-107391.005924,107894.492910,Va,10411.217363,2.711373162,44913.455122,107687.972105,Vb,-97874.822529,0.616748915,62545.038059,108137.172239,Vc,88214.319892,1780886516.5115855,True,0.010202,ROCOF,10.81.0.175,,61530,8565003,359,1780886516.51057,50.003871,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721007297,254,1780886524.565003,1000000,0,0,False,2026-06-08T02:42:04.565003,128,0
-1.790620245,-553.643045,567.294499,Ia,-123.702980,2.403436496,379.079125,563.330301,Ib,-416.701386,0.310798578,174.693027,571.230034,Ic,543.862204,-1.473654495,-107405.426835,107914.194624,Va,10466.503129,2.711731508,44877.988417,107687.034327,Vb,-97890.058319,0.617135223,62573.785982,108127.970080,Vc,88182.646941,1780886516.5315595,True,-0.000593,ROCOF,10.81.0.175,,61530,8900531,361,1780886516.530558,50.003952,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721007373,254,1780886524.900531,1000000,0,0,False,2026-06-08T02:42:04.900531,128,0
-1.790197824,-553.474300,567.068122,Ia,-123.419829,2.404121072,378.676927,563.156532,Ib,-416.832178,0.311044249,174.863326,571.349924,Ic,543.933409,-1.472930881,-107373.020083,107889.270434,Va,10541.785100,2.712186937,44840.970254,107705.213438,Vb,-97927.015621,0.617846025,62630.249148,108117.264825,Vc,88129.420995,1780886516.5518026,True,-0.008863,ROCOF,10.81.0.175,,61530,9236092,363,1780886516.550583,50.003964,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721007449,254,1780886525.236092,1000000,0,0,False,2026-06-08T02:42:05.236092,128,0
-1.789442972,-553.795942,567.302334,Ia,-123.052805,2.404594381,378.560795,563.277354,Ib,-417.100829,0.311805684,175.207014,571.120342,Ic,543.581592,-1.472393554,-107396.800671,107918.874130,Va,10602.386481,2.712735153,44779.610682,107686.774068,Vb,-97934.813914,0.618435357,62690.290278,108131.261122,Vc,88103.899668,1780886516.5717247,True,0.010957,ROCOF,10.81.0.175,,61530,9571653,365,1780886516.570569,50.005121,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721007525,254,1780886525.571653,1000000,0,0,False,2026-06-08T02:42:05.571653,128,0
-1.789028586,-553.829912,567.284948,Ia,-122.819545,2.405080848,378.296314,563.185751,Ib,-417.217077,0.312507288,175.591318,571.129996,Ic,543.467718,-1.471836368,-107377.124645,107905.054660,Va,10660.859446,2.713285118,44737.024016,107713.935078,Vb,-97984.133880,0.618891730,62729.432705,108129.435196,Vc,88073.793085,1780886516.591735,True,-0.000221,ROCOF,10.81.0.175,,61530,9907197,367,1780886516.590614,50.004028,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721007601,254,1780886525.907197,1000000,0,0,False,2026-06-08T02:42:05.907197,128,0
-1.788392330,-553.813055,567.187766,Ia,-122.446163,2.405617152,378.112259,563.244970,Ib,-417.463790,0.313005957,175.939760,571.381532,Ic,543.619404,-1.471460734,-107365.910808,107897.817300,Va,10700.475438,2.713862687,44675.073307,107701.035904,Vb,-97998.219166,0.619428324,62777.624436,108131.055758,Vc,88041.439614,1780886516.611563,True,0.002878,ROCOF,10.81.0.175,,61530,10242725,369,1780886516.610571,50.004179,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721007677,254,1780886526.242725,1000000,0,0,False,2026-06-08T02:42:06.242725,128,0
-1.788166952,-553.848246,567.195558,Ia,-122.323022,2.406018388,377.948222,563.250180,Ib,-417.619331,0.313314606,176.010852,571.067828,Ic,543.266642,-1.470761953,-107393.021768,107932.605676,Va,10778.972289,2.714447815,44636.919475,107747.370636,Vb,-98066.514666,0.619995235,62855.341449,108178.928280,Vc,88044.798683,1780886516.6316936,True,0.000076,ROCOF,10.81.0.175,,61530,10578252,371,1780886516.630583,50.003945,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721007753,254,1780886526.578252,1000000,0,0,False,2026-06-08T02:42:06.578252,128,0
-1.787522998,-553.929678,567.198401,Ia,-121.966956,2.406447884,377.707971,563.159452,Ib,-417.714324,0.313992209,176.395673,571.122037,Ic,543.198811,-1.470401856,-107419.386737,107963.012189,Va,10820.691009,2.714958644,44583.687763,107739.805139,Vb,-98082.416348,0.620600551,62899.758446,108163.681399,Vc,87994.331416,1780886516.6516945,True,0.000458,ROCOF,10.81.0.175,,61530,10913830,373,1780886516.650571,50.004023,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721007829,254,1780886526.91383,1000000,0,0,False,2026-06-08T02:42:06.913830,128,0
-1.786971682,-554.000910,567.202572,Ia,-121.662442,2.406895667,377.589384,563.261630,Ib,-417.959233,0.313989128,176.426271,571.226525,Ic,543.298733,-1.469942924,-107412.194006,107960.785420,Va,10869.763905,2.715523731,44521.049818,107722.370340,Vb,-98091.718278,0.621104337,62942.047261,108160.187070,Vc,87959.790550,1780886516.6716914,True,-0.010744,ROCOF,10.81.0.175,,61530,11249374,375,1780886516.67057,50.004038,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721007905,254,1780886527.249374,1000000,0,0,False,2026-06-08T02:42:07.249374,128,0
-1.786482443,-554.047762,567.189670,Ia,-121.388627,2.407719890,377.179418,563.164062,Ib,-418.197856,0.315003510,176.954209,571.152019,Ic,543.048651,-1.469305028,-107388.548687,107944.009407,Va,10936.579803,2.716041932,44478.417263,107742.244831,Vb,-98132.877870,0.621655953,63000.074646,108176.528425,Vc,87938.341449,1780886516.6919105,True,0.001682,ROCOF,10.81.0.175,,61530,11584902,377,1780886516.690602,50.004207,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721007981,254,1780886527.584902,1000000,0,0,False,2026-06-08T02:42:07.584902,128,0
-1.785958238,-554.043771,567.120528,Ia,-121.083414,2.408239010,376.969656,563.175092,Ib,-418.401796,0.315419824,177.186276,571.171373,Ic,542.993335,-1.468722577,-107385.789500,107947.657449,Va,10999.498266,2.716602546,44420.737835,107735.798735,Vb,-98151.924991,0.622261989,63056.403037,108181.754536,Vc,87904.391531,1780886516.711613,True,0.006376,ROCOF,10.81.0.175,,61530,11920430,379,1780886516.710565,50.004816,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721008057,254,1780886527.92043,1000000,0,0,False,2026-06-08T02:42:07.920430,128,0
-1.784746060,-554.047391,566.974450,Ia,-120.380710,2.409051846,376.407493,562.843216,Ib,-418.461330,0.316380834,177.590346,570.793168,Ic,542.463372,-1.468344219,-107367.612457,107933.575994,Va,11038.687518,2.717149813,44360.582310,107720.176340,Vb,-98161.984128,0.622664910,63072.488846,108148.614075,Vc,87852.056760,1780886516.7314668,True,0.016361,ROCOF,10.81.0.175,,61530,12256024,381,1780886516.730592,50.005563,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886516,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721008133,254,1780886528.256024,1000000,0,0,False,2026-06-08T02:42:08.256024,128,0
